"","ccg19cd","year","Treatable_Mortality_Rate","Preventatable_Mortality_Rate","dept","RGN19CD","RGN19NM","id","Unemployment_percent","Qual_lvl4_percent","BAME_percent","Est_Population","Local_Authority_Expenditure","Claimant_percent","Managerial_occupation","Professional_occupation","GDHI_per_person","Local_Authority_Spend_per_pop","CCGpop","Total_Rural_population_2011","Total_Urban_population_2011","RUC11CD","RUC11","Broad_RUC11","OBJECTID","IMD_2019_Extent","Health_Proportion_10_per","X","X.1","X.2","X.3","professional_and_managerial"
"1428","E38000186","2010",112,NA,"NHS_TH_CCG","E12000007","London",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1429","E38000186","2011",116.8,226.9,"NHS_TH_CCG","E12000007","London",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1430","E38000186","2012",119.2,229.1,"NHS_TH_CCG","E12000007","London",153,12,49.4,55.2,263624,842852,5.5,NA,NA,21094,3.1971747640579,263624,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1431","E38000186","2018",92.1,169.9,"NHS_TH_CCG","E12000007","London",153,5.7,54.7,49.1,317705,967337,3,NA,NA,25457,3.0447647975323,317705,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1432","E38000186","2015",112.8,172.8,"NHS_TH_CCG","E12000007","London",153,8.9,45.8,57.2,293828,918309,2.3,NA,NA,23571,3.1253284234314,293828,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1433","E38000186","2013",91.2,195.2,"NHS_TH_CCG","E12000007","London",153,13.7,46.7,54.5,273616,894194,3.9,NA,NA,21666,3.26806180925092,273616,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1434","E38000186","2014",108.2,207,"NHS_TH_CCG","E12000007","London",153,10.3,44.3,55.1,284596,894194,2.6,NA,NA,22085,3.14197669679124,284596,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1435","E38000186","2016",86,160.4,"NHS_TH_CCG","E12000007","London",153,10.8,52.1,52.1,300943,986013,2.1,NA,NA,24549,3.27641114762596,300943,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1436","E38000186","2017",94.4,170.1,"NHS_TH_CCG","E12000007","London",153,9.6,47.3,52.8,307964,995821,2.7,NA,NA,24569,3.23356301385876,307964,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1437","E38000186","2019",77.8,123.7,"NHS_TH_CCG","E12000007","London",153,3.8,60.5,51.3,324745,1020002,3.3,NA,NA,26404,3.14093211596791,324745,0,254096,6,"Urban with Major Conurbation","Predominantly Urban",180,0.3057,0.0139,NA,NA,NA,NA,NA
"1438","E38000187","2010",99.4,NA,"NHS_TRAF_CCG","E12000002","North West",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1439","E38000187","2013",91.2,162.4,"NHS_TRAF_CCG","E12000002","North West",154,6.5,40.7,10.1,230146,352790,2.4,NA,NA,19939,1.53289650917244,230146,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1440","E38000187","2016",76.1,147.9,"NHS_TRAF_CCG","E12000002","North West",154,2.7,51.9,15.6,234210,343566,1.5,NA,NA,22175,1.4669143076726,234210,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1441","E38000187","2017",81.6,142.1,"NHS_TRAF_CCG","E12000002","North West",154,4.5,50.5,15.9,235493,347245,1.7,NA,NA,22399,1.47454489093094,235493,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1442","E38000187","2014",73.4,144.6,"NHS_TRAF_CCG","E12000002","North West",154,7,44.5,11.9,232319,352790,1.5,NA,NA,20387,1.51855853374025,232319,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1443","E38000187","2015",75.7,140.7,"NHS_TRAF_CCG","E12000002","North West",154,4.6,48.5,15.3,232975,349152,1.6,NA,NA,22129,1.49866723897414,232975,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1444","E38000187","2019",81.7,144.2,"NHS_TRAF_CCG","E12000002","North West",154,4.5,50.9,15.2,237354,373492,2.3,NA,NA,24060,1.57356522325303,237354,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1445","E38000187","2018",76.5,133.9,"NHS_TRAF_CCG","E12000002","North West",154,4.2,49.5,16.1,236370,354601,2.2,NA,NA,23248,1.50019461014511,236370,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1446","E38000187","2011",83.6,157.9,"NHS_TRAF_CCG","E12000002","North West",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1447","E38000187","2012",92.4,150,"NHS_TRAF_CCG","E12000002","North West",154,6.7,42.6,12.3,228308,370140,3.1,NA,NA,19549,1.62123096869142,228308,824,225754,6,"Urban with Major Conurbation","Predominantly Urban",181,0.1127,0.0507,NA,NA,NA,NA,NA
"1448","E38000188","2013",73.7,140.8,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,5.575,38.5,2.3,153081.8,209151,1.82,NA,NA,18350.2,0.909595276916611,349108,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1449","E38000188","2011",90.4,136.7,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1450","E38000188","2012",80.1,143.5,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,5.44,38.02,2,152323.6,213779.8,2.34,NA,NA,18016.2,0.929810833749029,345754,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1451","E38000188","2016",80.7,122.8,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,3.775,34.18,3.35,155223.6,226056.2,1.08,NA,NA,19776.8,0.957845779858102,357037,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1452","E38000188","2017",76.7,123.8,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,4.075,37.06,2.65,155828,216162.4,1.32,NA,NA,20251.6,0.931153234977987,359602,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1453","E38000188","2014",77.6,120.9,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,4.65,38.6,2.93333333333333,153856.2,209151,1.18,NA,NA,18622,0.904552746863548,351680,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1454","E38000188","2015",76.2,130.8,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,3.93333333333333,34.88,2.8,154432.2,210775.6,1.02,NA,NA,19719.2,0.902375248139554,354868,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1455","E38000188","2019",76.5,116.2,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,3.7,41.22,2.925,157877,230754,1.6,NA,NA,21651.4,0.961432655424913,366072,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1456","E38000188","2010",84.7,NA,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1457","E38000188","2018",82.7,124.6,"NHS_VOY_CCG","E12000003","Yorkshire and The Humber",155,3.43333333333333,42.18,2.7,156933.4,217623.8,1.46,NA,NA,21166.4,0.914415428754292,362955,150631,192478,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural",182,0.0387,0.0049,NA,NA,NA,NA,NA
"1458","E38000189","2011",90.8,161.6,"NHS_VOR_CCG","E12000002","North West",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1459","E38000189","2012",101.3,154,"NHS_VOR_CCG","E12000002","North West",156,7.1,31.8,2.2,330224,593015,3.1,NA,NA,18287,1.79579618683076,102156,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1460","E38000189","2013",73.3,144,"NHS_VOR_CCG","E12000002","North West",156,6.2,36.5,2,331069,532734,2.2,NA,NA,18788,1.60913283937789,102125,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1461","E38000189","2010",101.6,NA,"NHS_VOR_CCG","E12000002","North West",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1462","E38000189","2014",87.3,151,"NHS_VOR_CCG","E12000002","North West",156,3.5,36.9,1.9,332272,532734,1.3,NA,NA,19281,1.60330692926277,102054,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1463","E38000189","2015",82.9,149.5,"NHS_VOR_CCG","E12000002","North West",156,4.2,39.7,1.8,333949,552049,1.3,NA,NA,20125,1.65309373586985,102909,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1464","E38000189","2017",77.5,138.6,"NHS_VOR_CCG","E12000002","North West",156,5.9,43.8,1.3,337986,557320,1.6,NA,NA,20993,1.64894403910221,104834,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1465","E38000189","2018",80,139.9,"NHS_VOR_CCG","E12000002","North West",156,3.7,41.8,0.9,340502,547355,2.3,NA,NA,21864,1.60749422910879,106251,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1466","E38000189","2016",90.6,152.4,"NHS_VOR_CCG","E12000002","North West",156,3.2,39.7,2.3,335724,537138,1.4,NA,NA,20247,1.59993923580084,103769,24022,78175,4,"Urban with City and Town","Predominantly Urban",183,0.1526,0.0938,NA,NA,NA,NA,NA
"1467","E38000190","2014",107,173.3,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,6.5,20.7,5.5,331720,575187,2.2,NA,NA,15313,1.73395333413722,331720,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1468","E38000190","2017",102.2,172.8,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,6.2,28.4,4.6,340790,503799,1.8,NA,NA,16770,1.47832682883887,340790,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1469","E38000190","2011",102.4,191.6,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1470","E38000190","2010",103.5,NA,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1471","E38000190","2015",104.4,191,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,7.6,23.2,6.2,334017,574541,1.7,NA,NA,16093,1.7200950849807,334017,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1472","E38000190","2016",95.3,170.6,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,5.6,24.9,5.1,337094,579296,1.8,NA,NA,16223,1.71849988430527,337094,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1473","E38000190","2018",86.6,182.7,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,6.1,25.4,5.3,345038,479987,1.8,NA,NA,17260,1.39111344257734,345038,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1474","E38000190","2019",94.9,207.5,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,5.3,27.6,4.6,348312,509126,3,NA,NA,17329,1.46169526171938,348312,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1475","E38000190","2012",97.7,173.6,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,10.7,20,3.5,327890,625980,4.4,NA,NA,14574,1.9091158620269,327890,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1476","E38000190","2013",88.3,177.4,"NHS_WAKE_CCG","E12000003","Yorkshire and The Humber",157,9.9,20.4,5.1,329847,575187,3.3,NA,NA,14987,1.74379939790266,329847,57828,268009,4,"Urban with City and Town","Predominantly Urban",184,0.3248,0.1531,NA,NA,NA,NA,NA
"1477","E38000191","2014",98.7,196.4,"NHS_WALS_CCG","E12000005","West Midlands",158,7.9,23.7,16.9,273933,500247,3,NA,NA,13711,1.82616552222624,273933,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1478","E38000191","2019",99.9,175.8,"NHS_WALS_CCG","E12000005","West Midlands",158,6.7,27.6,17.4,285478,509465,4.6,NA,NA,15694,1.7846033669845,285478,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1479","E38000191","2011",102.3,173,"NHS_WALS_CCG","E12000005","West Midlands",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1480","E38000191","2017",107.6,192.9,"NHS_WALS_CCG","E12000005","West Midlands",158,5.9,27.1,14.7,281293,499580,2.8,NA,NA,14895,1.77601291180371,281293,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1481","E38000191","2018",105.6,178.7,"NHS_WALS_CCG","E12000005","West Midlands",158,5.5,30.2,17,283378,480027,3.3,NA,NA,15428,1.69394589558822,283378,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1482","E38000191","2010",101.7,NA,"NHS_WALS_CCG","E12000005","West Midlands",158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1483","E38000191","2015",113.3,176.7,"NHS_WALS_CCG","E12000005","West Midlands",158,9.1,21.2,20,275880,504677,2.5,NA,NA,14217,1.82933521821082,275880,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1484","E38000191","2012",100,176.5,"NHS_WALS_CCG","E12000005","West Midlands",158,12,23.3,17.4,270844,532467,6,NA,NA,12680,1.96595457163533,270844,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1485","E38000191","2013",94.2,172.3,"NHS_WALS_CCG","E12000005","West Midlands",158,11.8,23.9,17.3,271955,500247,4.8,NA,NA,13150,1.83944770274494,271955,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1486","E38000191","2016",105.2,167.7,"NHS_WALS_CCG","E12000005","West Midlands",158,5.5,24.3,21.5,278887,500984,2.8,NA,NA,14531,1.79636913875512,278887,3005,266318,6,"Urban with Major Conurbation","Predominantly Urban",185,0.4844,0.1377,NA,NA,NA,NA,NA
"1487","E38000192","2012",95,155.4,"NHS_WALT_CCG","E12000007","London",159,9.4,41.3,41.5,262456,640514,5.3,NA,NA,17966,2.44046240131679,262456,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1488","E38000192","2017",78.5,134,"NHS_WALT_CCG","E12000007","London",159,4,43.9,38.5,275505,641439,2.1,NA,NA,22240,2.32822997767736,275505,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1489","E38000192","2010",112.4,NA,"NHS_WALT_CCG","E12000007","London",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1490","E38000192","2019",84.2,119.7,"NHS_WALT_CCG","E12000007","London",159,6.7,50.2,30.3,276983,649332,3.3,NA,NA,24614,2.34430271893943,276983,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1491","E38000192","2016",101.8,150,"NHS_WALT_CCG","E12000007","London",159,5.5,45.6,37.9,274222,642228,2.2,NA,NA,21610,2.34200027714771,274222,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1492","E38000192","2018",91.6,112.8,"NHS_WALT_CCG","E12000007","London",159,2.9,48.7,44.3,276700,633860,2.5,NA,NA,23529,2.29078424286231,276700,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1493","E38000192","2013",99.4,145.4,"NHS_WALT_CCG","E12000007","London",159,7.7,44.4,44.4,265650,621087,4,NA,NA,18732,2.33798983625071,265650,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1494","E38000192","2014",98.5,154.6,"NHS_WALT_CCG","E12000007","London",159,9.1,43.9,44.2,267801,621087,2.8,NA,NA,19494,2.31921090660602,267801,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1495","E38000192","2011",88.8,141.3,"NHS_WALT_CCG","E12000007","London",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1496","E38000192","2015",102.4,158.6,"NHS_WALT_CCG","E12000007","London",159,5.3,42.6,42.7,270671,608383,2.2,NA,NA,21089,2.24768445825375,270671,0,258249,6,"Urban with Major Conurbation","Predominantly Urban",186,0.1783,0,NA,NA,NA,NA,NA
"1497","E38000193","2011",87,153.1,"NHS_WAND_CCG","E12000007","London",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1498","E38000193","2012",86.8,142.4,"NHS_WAND_CCG","E12000007","London",160,6.7,66,23.9,309497,576390,2.7,NA,NA,29872,1.86234438459824,309497,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1499","E38000193","2013",88.3,152.2,"NHS_WAND_CCG","E12000007","London",160,9.5,63.6,21.3,313091,565382,2.2,NA,NA,32636,1.80580725731497,313091,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1500","E38000193","2014",87.3,139.2,"NHS_WAND_CCG","E12000007","London",160,4,69.8,25.6,316536,565382,1.6,NA,NA,34593,1.78615386559507,316536,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1501","E38000193","2010",79.6,NA,"NHS_WAND_CCG","E12000007","London",160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1502","E38000193","2015",83.8,141.1,"NHS_WAND_CCG","E12000007","London",160,5.6,66.1,24,319477,568819,1.4,NA,NA,36445,1.7804693295605,319477,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1503","E38000193","2016",85.7,129.1,"NHS_WAND_CCG","E12000007","London",160,3.3,70.5,25.7,321497,587562,1.3,NA,NA,37729,1.82758159485159,321497,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1504","E38000193","2017",80.2,127.1,"NHS_WAND_CCG","E12000007","London",160,2.1,71.3,25.1,323257,614514,1.4,NA,NA,37678,1.90100755745429,323257,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1505","E38000193","2018",76.8,141.3,"NHS_WAND_CCG","E12000007","London",160,3.8,70.7,23.4,326474,595748,1.6,NA,NA,39489,1.8247946237679,326474,0,306995,6,"Urban with Major Conurbation","Predominantly Urban",187,0.0495,0,NA,NA,NA,NA,NA
"1506","E38000194","2016",87.1,146.8,"NHS_WARR_CCG","E12000002","North West",161,3.2,37.7,5.1,208973,404893,1.5,NA,NA,19148,1.93753738521244,208973,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1507","E38000194","2017",73.2,137.4,"NHS_WARR_CCG","E12000002","North West",161,3.4,41.4,5.1,209704,394724,2.1,NA,NA,19582,1.88229122954259,209704,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1508","E38000194","2010",104.4,NA,"NHS_WARR_CCG","E12000002","North West",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1509","E38000194","2015",93.3,157.5,"NHS_WARR_CCG","E12000002","North West",161,4.4,42,5,207781,388732,1.7,NA,NA,19346,1.87087366024805,207781,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1510","E38000194","2011",94.7,178,"NHS_WARR_CCG","E12000002","North West",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1511","E38000194","2012",97.6,152.9,"NHS_WARR_CCG","E12000002","North West",161,5.1,34.3,4,203795,412448,3.4,NA,NA,17183,2.02383768002159,203795,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1512","E38000194","2018",86.4,140.9,"NHS_WARR_CCG","E12000002","North West",161,3.8,40.5,4.4,209547,402829,2.4,NA,NA,20590,1.92238018201167,209547,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1513","E38000194","2013",93.7,174.6,"NHS_WARR_CCG","E12000002","North West",161,6,36.6,3.5,205165,390193,2.8,NA,NA,17369,1.90184973070455,205165,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1514","E38000194","2014",94.7,158.6,"NHS_WARR_CCG","E12000002","North West",161,3.8,38.3,4,206681,390193,1.9,NA,NA,17976,1.88789971018139,206681,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1515","E38000194","2019",90.2,153.5,"NHS_WARR_CCG","E12000002","North West",161,2.9,41,5.1,210014,403443,2.5,NA,NA,20946,1.92102907425219,210014,25164,177064,4,"Urban with City and Town","Predominantly Urban",188,0.1837,0.126,NA,NA,NA,NA,NA
"1516","E38000195","2019",94.4,153.1,"NHS_WARN_CCG","E12000005","West Midlands",162,NA,33.95,12.9,97573.5,19892,2.7,NA,NA,19372.5,0.218079556413226,195147,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1517","E38000195","2010",88.6,NA,"NHS_WARN_CCG","E12000005","West Midlands",162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1518","E38000195","2011",102.8,157.1,"NHS_WARN_CCG","E12000005","West Midlands",162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1519","E38000195","2012",103.4,155.8,"NHS_WARN_CCG","E12000005","West Midlands",162,9.35,26.15,9.2,94036.5,27918.5,2.9,NA,NA,15193.5,0.32522829212126,188073,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1520","E38000195","2018",102.5,157.1,"NHS_WARN_CCG","E12000005","West Midlands",162,NA,30.3,9.6,96876,24792.5,2.1,NA,NA,19157,0.254960579509178,193752,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1521","E38000195","2015",92.3,162.2,"NHS_WARN_CCG","E12000005","West Midlands",162,2.7,29.45,9.6,94684,22505.5,1.3,NA,NA,17514.5,0.241785219616953,189368,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1522","E38000195","2017",80.8,148.6,"NHS_WARN_CCG","E12000005","West Midlands",162,5.3,27.95,7.4,96364,23205.5,1.4,NA,NA,18227,0.244327099973995,192728,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
"1523","E38000195","2016",91.5,160.2,"NHS_WARN_CCG","E12000005","West Midlands",162,5.6,27.2,5.75,95433.5,22569,1.35,NA,NA,18064,0.23948844540804,190867,46426,140840,3,"Urban with Significant Rural (rural including hub towns 26-49%)","Urban with Significant Rural",189,0.1586,0.0252,NA,NA,NA,NA,NA
